CONS_NO,AREA_ID,FLAG,risk_level,risk_score,estimated_loss,theft_reason
EEE59EA6BB9EAD78F627977333D1CC60,Area_C,1,Medium,0.5389233440233635,741.1640579710137,Much lower usage than nearby consumers
8D248C502B3899DD6E1A0D8ED54D9E1F,Area_B,1,Medium,0.6444142600971983,1165.1652173913053,"Long zero consumption pattern, Much lower usage than nearby consumers"
5CF536519C5CECF46108C692D016CDEA,Area_D,1,Medium,0.6410803734481583,384.00579710144916,"Long zero consumption pattern, Much lower usage than nearby consumers"
E896F0F3860F84906356131D18C82D15,Area_D,1,Medium,0.5804522312489252,2968.3286956521774,
B4A4C8702FD073454DEED0B7CB370624,Area_B,1,Medium,0.5635121933615996,1215.5144927536237,Much lower usage than nearby consumers
4DDD763A6F9F0D95E73F7584D630CE75,Area_B,1,Medium,0.6408635022371552,483.37536231884087,"Long zero consumption pattern, Much lower usage than nearby consumers"
E3D760D8EB7047D79E501C5503E22EC8,Area_B,1,Medium,0.6762136174760622,80.14086956521736,"Long zero consumption pattern, Much lower usage than nearby consumers"
A53A2B4D16080371C6D5918E601B0B83,Area_B,1,Medium,0.6413198390844046,703.745507246377,"Long zero consumption pattern, Much lower usage than nearby consumers"
B9FD257B13C67799B88D07CCE755FF62,Area_B,1,Medium,0.591965693885138,790.537391304348,Much lower usage than nearby consumers
33934BF1BEA8EEF8164CF5972CD9DDBC,Area_B,1,Medium,0.6845155031198247,161.16028985507245,"Long zero consumption pattern, Much lower usage than nearby consumers"
9F818F250F619742856E497FEF05FC97,Area_C,1,Medium,0.5645333738832239,390.957101449275,Much lower usage than nearby consumers
5D2B0ED138E3AEC30F56FC58DB65448D,Area_C,1,Medium,0.49897369887384624,3590.470434782609,
D6350BFCBD49C1C8E6BFAA66529658E0,Area_C,1,Medium,0.5733491219460012,2041.8492753623182,Much lower usage than nearby consumers
60299B935A2A4DE4DECDABBF73DF07E3,Area_C,1,Medium,0.6410440865786492,488.90231884057965,"Long zero consumption pattern, Much lower usage than nearby consumers"
A403518D4F4BB4C5ADAF2AB493F428EE,Area_B,1,Medium,0.5008806125175994,517.6692753623191,Much lower usage than nearby consumers
E43F9A0F87EB2BB237308235D4923000,Area_D,1,Medium,0.6216355529394367,223.2655072463769,"Long zero consumption pattern, Much lower usage than nearby consumers"
17225AB4B89F646A594419FCA6BE260A,Area_A,1,Medium,0.6246403729576223,38831.13043478264,"Long zero consumption pattern, Sudden abnormal usage drops"
21BF1E8C43D2FD57206C39ADC3623D72,Area_B,1,Medium,0.6963524985276885,93.95826086956522,"Long zero consumption pattern, Much lower usage than nearby consumers"
96725C98EE8120EE3513BCB7FFE4BDB0,Area_A,1,Medium,0.6418159243859056,4331.561449275363,Long zero consumption pattern
A86BD549A7FCB6ADBF33CCCFB42E1168,Area_D,1,Medium,0.5969407942297809,147.28,Much lower usage than nearby consumers
2173D854DB951A776D6D9B386D64F42D,Area_C,1,Medium,0.5881744512248207,1470.3246376811599,Much lower usage than nearby consumers
B78C8502D6B5D477EF849FCB69353BBA,Area_D,1,Medium,0.654389101296889,990.0779710144924,"Long zero consumption pattern, Much lower usage than nearby consumers"
A37BEB18AEB466E06FFD578DED3140C1,Area_B,1,Medium,0.5695646665240118,3833.9304347826096,Sudden abnormal usage drops
F774E1F305ED68EA143A420612FC2F3B,Area_C,1,Medium,0.697685602661043,18.875652173913043,"Long zero consumption pattern, Much lower usage than nearby consumers"
18366601CCABA8B273EF1DE86BE8BE72,Area_B,1,Medium,0.5076874330495549,1710.5950724637687,Much lower usage than nearby consumers
9FFDD2F01D73CBFCD4AA59ABA0C2352F,Area_C,1,Medium,0.54539858065063,1554.2718840579705,Much lower usage than nearby consumers
F11AD20DEE4C015FCD0604BFC4151481,Area_A,1,Medium,0.5006508092025084,1257.3744927536236,Much lower usage than nearby consumers
D77B303FDDCF79B7F27C5FAE5ACAB02B,Area_A,1,Medium,0.5347596549812915,1721.5942028985514,Much lower usage than nearby consumers
41340DB56126F8491F3DA2F8F77A222A,Area_A,1,Medium,0.505597844153475,3030.4907246376793,
E767C33B10BE6BDFD5DD989F41BFD5CB,Area_D,1,Medium,0.5017862001921103,631.284347826087,Much lower usage than nearby consumers
1ED92131C67BEB5F0F9BE22B93B21AAB,Area_B,1,Medium,0.6996135444562823,0.010144927536231885,"Long zero consumption pattern, Much lower usage than nearby consumers"
FE2578D6B0C14CF51D53AF0FE7788CD5,Area_D,1,Medium,0.6305930371350469,529.7478260869564,"Long zero consumption pattern, Much lower usage than nearby consumers"
D0D4D23D6220885D7015CBFAF4EAF8E4,Area_A,1,Medium,0.4996437550781561,3595.2547826086957,
1864A9F789AE1D5F14C6C9FBF9C2E9F6,Area_B,1,Medium,0.5233755657698149,747.1394202898546,Much lower usage than nearby consumers
72EC2DFE9E1E040CD8C2374F8DBA8A89,Area_A,1,Medium,0.6407438402729664,1154.3101449275364,"Long zero consumption pattern, Much lower usage than nearby consumers"
FD14F40282E68D408315AA1C92223E1E,Area_D,1,Medium,0.49834848116332237,4736.48811594203,Sudden abnormal usage drops
1632CDE783B18646BD7A7150C0DF6A06,Area_D,1,Medium,0.5727240371534915,1445.6379710144918,Much lower usage than nearby consumers
55D8FACF6562BF7B3BA3DA8E7CBB94A2,Area_D,1,Medium,0.6899399547349581,57.22144927536232,"Long zero consumption pattern, Much lower usage than nearby consumers"
EBCD2C829178D061F241C06A550BFAEC,Area_A,1,Medium,0.5811082716377309,4845.324927536234,Sudden abnormal usage drops
AE971C561A62FA8888237ACFCF072036,Area_B,1,Medium,0.4999164192878755,18948.657101449295,Sudden abnormal usage drops
8E1AB1FA5A160EDD297B8CD56B4EAA23,Area_B,1,Medium,0.6410513270826991,448.3428985507245,"Long zero consumption pattern, Much lower usage than nearby consumers"
8162C8DD29B4570B9131C2EC1BE0990B,Area_A,1,Medium,0.5483457453589262,1834.3023188405784,
6CE3B59678C7F684C6450F49CB1914A0,Area_B,1,Medium,0.5830799355002256,1199.9744927536233,Much lower usage than nearby consumers
43A4261164F09045521E7AE106A36AA2,Area_A,1,Medium,0.526396310361061,1506.9194202898595,"Sudden abnormal usage drops, Much lower usage than nearby consumers"
B5AD893C3F91709917AB85E36DF28753,Area_B,1,Medium,0.6738778115739121,97.73420289855069,"Long zero consumption pattern, Much lower usage than nearby consumers"
4BD7EF41C115D533092667EB32B29F05,Area_C,1,Medium,0.5613054704258847,1466.232173913044,Much lower usage than nearby consumers
BE29FA2187D9850FABCF2F5685D8A357,Area_C,1,Medium,0.5382313549761142,3711.0388405797094,
5D633930FAF7931C6ECEB6B4BB83271A,Area_D,1,Medium,0.572892165355901,6470.621449275363,Sudden abnormal usage drops
76B877FC6D2A9CBB2162ADAF924C72D1,Area_C,1,Medium,0.5053841110926376,12878.364637681158,Sudden abnormal usage drops
9F399F23A9EDEDAC7DE9598E085AECEA,Area_C,1,Medium,0.5568384703759423,1811.3321739130424,Much lower usage than nearby consumers
5CF7AF8326C20E8A138087B32CA297FF,Area_C,1,Medium,0.641193700516064,147.6655072463767,"Long zero consumption pattern, Much lower usage than nearby consumers"
80E1BBB79104DF9DF06EA30A063DC5EB,Area_A,1,Medium,0.5012763249064804,1207.2118840579715,Much lower usage than nearby consumers
1F0579A80B9CD408823838124630BBF5,Area_C,1,Medium,0.64718610837041,645.2498550724639,"Long zero consumption pattern, Much lower usage than nearby consumers"
52E7B0C6D4DE1DE6805A64C2D1B47A76,Area_C,1,Medium,0.6325540876876736,3317.2857971014487,"Long zero consumption pattern, Sudden abnormal usage drops"
BDE6A0E48438E67ACF432B6BD7648E38,Area_D,1,Medium,0.5499234362185762,611.6356521739126,Much lower usage than nearby consumers
08FBDA745CBF4526940D857E06789502,Area_C,1,Medium,0.5023967985356803,2366.393623188406,
1A8DBA08C4D666D88EA580BCFA94F5A6,Area_C,1,Medium,0.5101024205569489,1954.6840579710145,Much lower usage than nearby consumers
B7BF024AB20389A5174C60E9C343D985,Area_B,1,Medium,0.5056667115883654,4079.8292753623195,Sudden abnormal usage drops
3A2A080550791AB67F56D81BAF33E740,Area_D,1,Medium,0.5042637228115969,1373.8260869565222,Much lower usage than nearby consumers
F113CF549BBB209C95704458E7817D63,Area_D,1,Medium,0.593643886791749,555.7817391304346,Much lower usage than nearby consumers
3B3257461AFD3386D8C6FC8245C853D1,Area_D,1,Medium,0.5424708408185486,6095.242898550721,Sudden abnormal usage drops
4FDCD323406CCB4BA79F067B8CF0889D,Area_D,1,Medium,0.5092583783793284,465.2889855072463,Much lower usage than nearby consumers
B6D0F96E4ADE5247F398483C65738319,Area_D,1,Medium,0.6994246243228448,3.5547826086956515,"Long zero consumption pattern, Much lower usage than nearby consumers"
8B6436A592D220DE7DFA041C2873B27A,Area_D,1,Medium,0.6352765439503991,399.18869565217386,"Long zero consumption pattern, Much lower usage than nearby consumers"
0BABFF542523D9034A8A74AF59267620,Area_A,1,Medium,0.6463740023553761,252.0730434782609,"Long zero consumption pattern, Much lower usage than nearby consumers"
6785D8D71F6893AF8B7DE8D1D4472732,Area_C,1,Medium,0.5881568045543526,735.9313043478264,Much lower usage than nearby consumers
6F61B9AB96646B5D1227319E6E80561E,Area_D,1,Medium,0.5884821684520735,38.69884057971002,Much lower usage than nearby consumers
C2B9EEF56AE1D96DA9B40A4D13BE2DB7,Area_C,1,Medium,0.5903002271788862,2261.357101449276,Much lower usage than nearby consumers
FD0463383C90B7C450E9626F256F4271,Area_C,1,Medium,0.5566245745130889,964.3484057971007,Much lower usage than nearby consumers
D955982354870DA968DFCE434B4A9571,Area_A,1,Medium,0.6363478384656721,8418.398840579712,"Long zero consumption pattern, Sudden abnormal usage drops"
1376183BA348DB24E35F7428920F86FA,Area_D,1,Medium,0.643627277689761,330.3898550724637,"Long zero consumption pattern, Much lower usage than nearby consumers"
2FFDAB43E8C7E4FA00FBDF1FB040121E,Area_B,1,Medium,0.49981705772275703,3748.2869565217416,
3BAC8CF311048A54D1D4EC9C25AA1044,Area_A,1,Medium,0.643726641441803,115.00492753623189,"Long zero consumption pattern, Much lower usage than nearby consumers"
EBB07866C738EE72D29119C29B79CC56,Area_B,1,Medium,0.6416319128422302,68.81304347826092,"Long zero consumption pattern, Much lower usage than nearby consumers"
7D8E29D50308D1FC96DEF7AED5E3A789,Area_C,1,Medium,0.5606987321025755,2675.9397101449276,
1EBF7D6B6B30ACD5916EEBCE28FBD24D,Area_C,1,Medium,0.5590304886155938,4034.666086956528,Sudden abnormal usage drops
FA3AC991DE5C6AB99696E48E66DB6FD0,Area_A,1,Medium,0.6213179480246594,3948.387536231884,Long zero consumption pattern
0F6DE387CE91515B86FC1087729F751D,Area_A,1,Medium,0.6445460939859433,874.8376811594201,"Long zero consumption pattern, Much lower usage than nearby consumers"
CBBFD120610D2ABA9D9C26398F897F87,Area_B,1,Medium,0.5068121308743825,946.2153623188398,Much lower usage than nearby consumers
132C9CBDCD508E8DED70667B8ACF35DD,Area_D,1,Medium,0.628342321879179,406.2860869565219,"Long zero consumption pattern, Much lower usage than nearby consumers"
B0E094D57ED8649286ACB47E635B0ACA,Area_B,1,Medium,0.5500020898456114,3629.025217391306,
539876517BF709B143A5A0492813EE07,Area_A,1,Medium,0.6468474492126822,2263.70463768116,Long zero consumption pattern
9E274B67CDC325AD5893F99E69654402,Area_B,1,Medium,0.5895944201448868,141.13420289855068,Much lower usage than nearby consumers
0D6813FC3E7FE0400A9FF9312E29097A,Area_A,1,Medium,0.5289891443655224,21085.753043478246,Sudden abnormal usage drops
EE80A18CF161599EED279E45957176D7,Area_B,1,Medium,0.4943470934483522,40949.58608695656,Sudden abnormal usage drops
709AD97E9B69F4BC088ED60449104171,Area_A,1,Medium,0.6085778072848563,445.93449275362286,Much lower usage than nearby consumers
282896CF682B33911A4964F670B2483A,Area_A,1,Medium,0.5244919711309524,2521.0347826086963,
CCE2AABD11EE9B2EC9676DAF59C53990,Area_A,1,Medium,0.5946103249764731,945.2049275362319,Much lower usage than nearby consumers
3647E8730D6BB46D5350D46326F60614,Area_D,1,Medium,0.5917873690766056,1965.496521739132,
C7279DEFB267B38649B16E08056E5277,Area_B,1,Medium,0.6442642536191507,1088.2078260869562,"Long zero consumption pattern, Much lower usage than nearby consumers"
A6EF4D5FADA83AA4D1F0728C6AE8BA81,Area_B,1,Medium,0.6034591761847232,5849.301449275361,Sudden abnormal usage drops
19EE02F2A855DAAD207170E786C66C82,Area_B,1,Medium,0.5793521793696366,886.2263768115939,Much lower usage than nearby consumers
838C163F7EC3C423C9B7875D0EE83A4C,Area_A,1,Medium,0.5313575932716543,7498.63536231883,Sudden abnormal usage drops
4F1F7C8014F8BFB456C8FDAE44831DC5,Area_B,1,Medium,0.5950022476174157,3409.495072463769,
AAB27ADC95CABBCA01757F515303944E,Area_B,1,Medium,0.5160218533236679,1790.2002898550722,Much lower usage than nearby consumers
C6AFEE9D7265374711E5EF22EAD255D6,Area_A,1,Medium,0.533829028503409,374.9098550724637,Much lower usage than nearby consumers
C289CA2DDBAE18DF1D92FBA50142CF9C,Area_C,1,Medium,0.6467319969907355,297.2443478260871,"Long zero consumption pattern, Much lower usage than nearby consumers"
051F7F921C573AA74D3756A7AB8D992F,Area_A,1,Medium,0.49961731624613676,1921.4715942028984,
A58FFFF1C61E33A615E8A8FC454C1337,Area_B,1,Medium,0.5372520187840911,118.45826086956478,Much lower usage than nearby consumers
3F41EB78053A25EAD80A0BC9C0266A44,Area_A,1,Medium,0.5134294254868411,563.4492753623192,Much lower usage than nearby consumers
72C5313AAE70E12E772788BB0A62C988,Area_C,1,Medium,0.5354362526607563,3134.3686956521706,
A2F90676E8F7370F6750F5A9B57BF899,Area_A,1,Medium,0.6124333146491432,93.14260869565196,Much lower usage than nearby consumers
641E8815E17D8EF00D09DD3D25FC9E6F,Area_B,1,Medium,0.6409768546479999,663.9327536231889,"Long zero consumption pattern, Much lower usage than nearby consumers"
282C85DC1769AB72BB13D415353489CE,Area_C,1,Medium,0.5619950818671492,1273.0423188405798,Much lower usage than nearby consumers
458FEA708707E62DD5702DADD4EDEC51,Area_D,1,Medium,0.652868866536105,458.5304347826088,"Long zero consumption pattern, Much lower usage than nearby consumers"
F2C4CACC80112409A8BB55E14DAC0ED4,Area_B,1,Medium,0.5979571916410173,455.7689855072463,Much lower usage than nearby consumers
518C5FF9861AC4F2A38149278E6F8856,Area_C,1,Medium,0.5020634128423652,3816.682028985507,
AF9886B26C7067CC940FAA995BCE878C,Area_C,1,Medium,0.5880799549960156,1814.864637681159,Much lower usage than nearby consumers
71A2248369D2EF72B4AEAA9288881F90,Area_D,1,Medium,0.6411437990542178,264.71565217391316,"Long zero consumption pattern, Much lower usage than nearby consumers"
EA880909DDDCCA38A4DD8BCDAAFA8355,Area_A,1,Medium,0.6402903328085116,4472.53333333333,"Long zero consumption pattern, Sudden abnormal usage drops"
91ACA754DA62A49DCF0730FAE7E2EB06,Area_A,1,Medium,0.5251666505145902,4653.332173913041,
ED47CE26355B1073D6EF755B0096A5FD,Area_B,1,Medium,0.5233909938775344,1411.8655072463762,Much lower usage than nearby consumers
627031BF7A1024E1CC93274DB632B254,Area_D,1,Medium,0.6437503048560962,474.16782608695655,"Long zero consumption pattern, Much lower usage than nearby consumers"
5F0707D3D6671AC4A60459A9CACE4E6C,Area_A,1,Medium,0.4998153214982544,3595.636231884057,Sudden abnormal usage drops
AAE115ED926E6587AB2F6B3093655749,Area_D,1,Medium,0.6411546742458661,1146.8008695652175,"Long zero consumption pattern, Much lower usage than nearby consumers"
5468C710D8981C764E703ADA9711FCC9,Area_A,1,Medium,0.5796164295475463,736.8118840579705,Much lower usage than nearby consumers
B0FBF042225C688C59B5D25C3D7A0A82,Area_C,1,Medium,0.5083642136440514,5936.547826086956,
B1A8EFF13AD442BE967437605A659E07,Area_A,1,Medium,0.5725570741497266,2467.4776811594193,
CAD83104A010F01218278EA1026C0DAD,Area_D,1,Medium,0.5046836818711704,1479.7086956521712,Much lower usage than nearby consumers
9D9B2D6DDD9BB53C4AD0A47586EDDE9F,Area_C,1,Medium,0.6161131971483451,1253.4281159420293,Much lower usage than nearby consumers
9465D260CBE5CED802EB354679F2E1C6,Area_C,1,Medium,0.6416700219720877,363.70173913043465,"Long zero consumption pattern, Much lower usage than nearby consumers"
BB2EA317D9D8A1F8724C205616874AA7,Area_C,1,Medium,0.6916921290600424,6.486666666666667,"Long zero consumption pattern, Much lower usage than nearby consumers"
22399D400AC03A84271772CC189DCEAF,Area_D,1,Medium,0.526863441744539,7204.2052173913025,Sudden abnormal usage drops
0563B55AD9F71CF3DFA7C1405BC3E249,Area_B,1,Medium,0.5201738109610042,3389.8524637681176,
CBF8AA24D3EF8D733492FCE9D12B5E7D,Area_B,1,Medium,0.5058319496211731,2109.8973913043465,
624BEFCEE18B426DA41AA92E00EFAC6F,Area_B,1,Medium,0.5485649552282406,1680.0202898550722,Much lower usage than nearby consumers
F9E0AA80D6C283B9972CF3A47536BCC7,Area_D,1,Medium,0.6411309573901294,730.0979710144927,"Long zero consumption pattern, Much lower usage than nearby consumers"
1C28FD1C6421E4498F26876F2A86B81A,Area_C,1,Medium,0.6416588201497408,433.8599999999999,"Long zero consumption pattern, Much lower usage than nearby consumers"
3A68773FA178E411FB60D0AA1602243E,Area_B,1,Medium,0.661719882718653,71.59072463768116,"Long zero consumption pattern, Much lower usage than nearby consumers"
27C396B8D09B25364A4B1CF4427578CF,Area_D,1,Medium,0.5787732212225272,1654.8040579710146,
514C8B03779902227AB6C8E6E32137D8,Area_B,1,Medium,0.6103073050251744,480.11478260869546,Much lower usage than nearby consumers
81FCBC4DD17AB86EEE4172E5ED4A3CF0,Area_A,1,Medium,0.49986872895410056,4725.513333333337,
088CB447288D22CFA208DBD2A5EA835F,Area_B,1,Medium,0.4986942056605396,7764.055072463767,Sudden abnormal usage drops
878586F075212EFC7F045682D8E9E523,Area_B,1,Medium,0.5164665984407926,961.1426086956516,Much lower usage than nearby consumers
8E05456034E163E4D498098969B3E8E7,Area_C,1,Medium,0.5768874556512762,433.711884057971,Much lower usage than nearby consumers
34B4996EEDD7EABCB17EDBBCD256193B,Area_D,1,Medium,0.5153804275595609,5387.514492753608,Sudden abnormal usage drops
23DF8967C213DB0FF03A67A4FAC9AA40,Area_C,1,Medium,0.4994288163041185,3380.1275362318825,
85E6BC440E2E95B3B93666C17530D84C,Area_C,1,Medium,0.6407729046536333,1052.3373913043483,"Long zero consumption pattern, Much lower usage than nearby consumers"
29B9F0FCFFF47F7587A0B8EC400B985C,Area_C,1,Medium,0.5075846684335795,5639.6504347826085,Sudden abnormal usage drops
27C9D10347A3288EED84E7C398DE7FF6,Area_C,1,Medium,0.562268182591342,19654.2915942029,Sudden abnormal usage drops
A6939599E2A5AC76D59D56C72F3C6AA0,Area_C,1,Medium,0.6232619819703238,4373.518840579709,"Long zero consumption pattern, Sudden abnormal usage drops"
44CE3BA201133E876ED0D58CEED62479,Area_B,1,Medium,0.5003686463690211,4939.206086956513,
A48EE7B55A6FCD4A5E9EBF21BB19F734,Area_C,1,Medium,0.49793102399319367,7650.983768115948,Sudden abnormal usage drops
39B8FAF7B656BFCE014576E84FB61228,Area_C,1,Medium,0.5794801037487236,1499.7388405797103,Much lower usage than nearby consumers
3A5454654774BBC57DF34909A11B8080,Area_D,1,Medium,0.5489193216893287,1393.4017391304358,Much lower usage than nearby consumers
DA04801B94D33A38E971910E3EB46DF0,Area_A,1,Medium,0.5367151448943963,1072.3452173913051,Much lower usage than nearby consumers
16AF81B7C42372313D438EAB981F986F,Area_B,1,Medium,0.5308192184336105,543.3826086956526,Much lower usage than nearby consumers
F879AB0A24B8E0312222A0E9A1574F17,Area_B,1,Medium,0.6418876362201759,316.3979710144929,"Long zero consumption pattern, Much lower usage than nearby consumers"
F62E8022D53D9E7B32466F94DACA47B7,Area_B,1,Medium,0.5136026638863852,1294.4237681159425,Much lower usage than nearby consumers
FD8FADCBAAB11BA771405C54561FDEDB,Area_C,1,Medium,0.5809853395124362,1825.8191304347815,Much lower usage than nearby consumers
EC1F34093D8E6118DAE1556C93CB549E,Area_C,1,Medium,0.5157928630932792,803.9043478260865,Much lower usage than nearby consumers
6B316C051A25ADC38C7CDBBF3F9DD3D3,Area_C,1,Medium,0.5342063233594201,704.8898550724631,Much lower usage than nearby consumers
35A9D743FACBCB1AAAB514368C801C32,Area_D,1,Medium,0.5793859068882931,458.2098550724637,Much lower usage than nearby consumers
85FB1CD0A79BA5FA5F5864ADECAF7018,Area_A,1,Medium,0.5132350305326503,1245.3466666666661,Much lower usage than nearby consumers
93F733619EAB21D3ADEEF325B223D402,Area_C,1,Medium,0.5931198436024133,1205.6921739130441,Much lower usage than nearby consumers
39A7E6416D9CB040FFDF5B83AD14896B,Area_A,1,Medium,0.6887751658902107,181.92695652173913,"Long zero consumption pattern, Much lower usage than nearby consumers"
AAE7F02912D8555E0C27E6393F694B7B,Area_D,1,Medium,0.5326448701160568,14296.931884057982,Sudden abnormal usage drops
5A39DCFC4CAF9A3B92221AEB128A1F2A,Area_B,1,Medium,0.597960228579357,2111.1573913043458,
71C4FE52DDCAEB63439C41770E7E5FD7,Area_C,1,Medium,0.5311267087766123,4515.073043478263,
77D7A5EE6A3198A0A44E43413B8B8806,Area_A,1,Medium,0.6518612360875038,597.8892753623186,"Long zero consumption pattern, Much lower usage than nearby consumers"
3B1EC38749481BAB2460625D4459F18B,Area_A,1,Medium,0.5321332241849768,615.1092753623182,Much lower usage than nearby consumers
231EC38EED1811BDF8911E82CB5BED0A,Area_C,1,Medium,0.679084880796207,154.01014492753623,"Long zero consumption pattern, Much lower usage than nearby consumers"
F5914D1DDC842A8715E8D75BF14E1C3A,Area_B,1,Medium,0.5490267243657957,1192.9785507246374,Much lower usage than nearby consumers
354C53602AB732AA540630C0CC886AB0,Area_B,1,Medium,0.615444863992293,615.937101449275,Much lower usage than nearby consumers
15F366F916ED669148C9E841F546A6A3,Area_B,1,Medium,0.49939668277146076,2108.2742028985494,
F4B449F788E0AD7B6133296AA839D442,Area_D,1,Medium,0.6464927185183154,423.90376811594234,"Long zero consumption pattern, Much lower usage than nearby consumers"
CE539454D8D3B8E6FAAC647DE7CBB52B,Area_A,1,Medium,0.5602702749100487,1142.2660869565234,Much lower usage than nearby consumers
AEB32879EE174DCD7889B06F60014EB7,Area_A,1,Medium,0.5048358649138046,2164.9234782608673,
DD1DB9F25D879A81C1B62BCD3639059B,Area_A,1,Medium,0.5222352811598019,695.5686956521739,Much lower usage than nearby consumers
9A961726C6343A833D4C1D40F79AFE1E,Area_D,1,Medium,0.5172688928668197,1969.909565217394,
48800869C08EB82F0931C2FCE37CECFE,Area_A,1,Medium,0.6416949866512056,343.96985507246376,"Long zero consumption pattern, Much lower usage than nearby consumers"
71B20237484D0B59E07186152D652C3C,Area_D,1,Medium,0.500328559477248,1903.5637681159426,
9289BE19F455D8DF33ABE28FB96BF928,Area_B,1,Medium,0.570861425194757,13773.120869565219,Sudden abnormal usage drops
44572CFF5819CD395A14EA4AA6B391E5,Area_C,1,Medium,0.5066142797222595,617.9173913043475,Much lower usage than nearby consumers
744B04EE52DBB466829F6B7B6DC4DFFE,Area_A,1,Medium,0.5548133511055041,1321.9834782608707,Much lower usage than nearby consumers
907D07FE07D1E260BD16E4232736B8DE,Area_A,1,Medium,0.6409864138326036,588.7284057971015,"Long zero consumption pattern, Much lower usage than nearby consumers"
0C74BFF4671D737D8752F4D7495D9778,Area_B,1,Medium,0.6463620974218316,847.3388405797106,"Long zero consumption pattern, Much lower usage than nearby consumers"
5DAE46635264D78C5674EF3F8D4753F8,Area_C,1,Medium,0.5312577796559239,87.23420289855109,Much lower usage than nearby consumers
18A4CC69E2537DBAE111798D2187A442,Area_D,1,Medium,0.6438776240874962,200.4617391304348,"Long zero consumption pattern, Much lower usage than nearby consumers"
14244BB6A37CA2A137CF83BDB7FCF65F,Area_C,1,Medium,0.5353062406341664,1559.5492753623184,Much lower usage than nearby consumers
F97A86DA719155967D47109C7CDED352,Area_B,1,Medium,0.6375720242138829,31.41275362318845,"Long zero consumption pattern, Much lower usage than nearby consumers"
6560022775B97AE621D5641287AF5A16,Area_B,1,Medium,0.5783362279926543,4402.819420289851,
92CF5B48A7A1B5E3EEFDC38C75D17044,Area_C,1,Medium,0.6376740553660025,670.4397101449276,"Long zero consumption pattern, Much lower usage than nearby consumers"
7EDE653E58D62B828434953BEC139BF3,Area_D,1,Medium,0.5340011033252579,4665.426956521739,
8F9D590A95BC439734EAB88FEAF6F2C6,Area_D,1,Medium,0.6052690717190483,486.5,Much lower usage than nearby consumers
7F817C0A1FB4A33097BF3D408AA94DF4,Area_A,1,Medium,0.5221329668915582,1269.9460869565219,Much lower usage than nearby consumers
45B46A24DDE35DF7A22434D0859508F8,Area_D,1,Medium,0.6146881406421881,1053.5344927536237,Much lower usage than nearby consumers
1CA4F0822BD31A5D2E6F7854523081F1,Area_C,1,Medium,0.5055057150384463,1690.9828985507238,Much lower usage than nearby consumers
634386ABC03EE5C25CB52FD7BFDD0658,Area_B,1,Medium,0.6084145858919744,6732.121159420293,Sudden abnormal usage drops
BB1E45368B9F881364DDAC70BCBF870E,Area_A,1,Medium,0.5036713402173817,3770.8594202898485,
C3CF8C832DED162E3F453160CF6C9024,Area_A,1,Medium,0.6571976942711265,299.1901449275358,"Long zero consumption pattern, Much lower usage than nearby consumers"
EB9955CED0CF7A2000091D1A83F495C1,Area_B,1,Medium,0.5161922390256344,74.89594202898547,Much lower usage than nearby consumers
11353F9E8E885078EE25436FD1363A4D,Area_D,1,Medium,0.6421834073430966,558.2165217391301,"Long zero consumption pattern, Much lower usage than nearby consumers"
879AB8CFB06E5268564C9AAC9BE3AB1D,Area_B,1,Medium,0.6412344512098649,78.75304347826084,"Long zero consumption pattern, Much lower usage than nearby consumers"
09F3B7B0961B1D098B1CD3D9764E2EB8,Area_D,1,Medium,0.5372595364493453,1584.4855072463774,Much lower usage than nearby consumers
ABB7291AB7102A2986E8CEA442CED249,Area_B,1,Medium,0.5257107356729124,1806.0791304347824,Much lower usage than nearby consumers
F1011F327E909A2320F0FFD55789F7C0,Area_C,1,Medium,0.500230176907014,2252.417391304349,Much lower usage than nearby consumers
42535AE538BC5D481EF9606B2FAF4A1B,Area_D,1,Medium,0.49725463012492327,7880.985507246381,Sudden abnormal usage drops
40AA79FB39C5BF66B702884960AC52E1,Area_C,1,Medium,0.5763815459635943,1013.7582608695647,Much lower usage than nearby consumers
B0021F344D6B7938C1175E4FF42EE824,Area_A,1,Medium,0.57483056527891,2970.3110144927537,
3072E50559F6E48879F1214F95DB7B83,Area_B,1,Medium,0.4960719880120054,24246.413333333352,Sudden abnormal usage drops
BDBFA34E5DC4842C54013ADDAC786F34,Area_A,1,Medium,0.6410948380171458,377.9655072463769,"Long zero consumption pattern, Much lower usage than nearby consumers"
AB77B73446EA32E53923797F42EC4D68,Area_A,1,Medium,0.5312454878121258,4590.841449275358,Sudden abnormal usage drops
650FB6B7E5A57D13C940B7A82AC6AFEC,Area_A,1,Medium,0.5623142336792917,556.524347826087,Much lower usage than nearby consumers
7CD90A5F99BDAD6A0F1AF3B21971DE42,Area_A,1,Medium,0.54438468144729,471.82840579710137,Much lower usage than nearby consumers
B143A967090F0B5AC7635A1FCEC7A3AF,Area_B,1,Medium,0.6205284299029802,157.68666666666678,"Long zero consumption pattern, Much lower usage than nearby consumers"
16E45C463162E4549E70A86F2B04ED99,Area_A,1,Medium,0.5663295165359042,731.4756521739131,Much lower usage than nearby consumers
2F0D4153EED825C0FD434587E2CD7DC8,Area_B,1,Medium,0.6020816499587852,706.0849275362324,Much lower usage than nearby consumers
2907FFEC564468129F7076272652A3D8,Area_B,1,Medium,0.6411824599921488,158.34811594202836,"Long zero consumption pattern, Much lower usage than nearby consumers"
